"","Measurement.Time","Value"
"665",2017-11-27,20.06825
"666",2017-11-27,18.0215
"667",2017-11-27,17.64075
"668",2017-11-27,17.4505
"669",2017-11-27,17.47425
"670",2017-11-27,17.02125
"671",2017-11-27,16.7825
"672",2017-11-27,16.63925
"673",2017-11-28,16.73475
"674",2017-11-28,16.78275
"675",2017-11-28,16.97375
"676",2017-11-28,19.3535
"677",2017-11-28,19.54375
"678",2017-11-28,19.06775
"679",2017-11-28,18.7585
"680",2017-11-28,18.735
"681",2017-11-28,18.64
"682",2017-11-28,18.4735
"683",2017-11-28,18.521
"684",2017-11-28,18.521
"685",2017-11-28,18.44975
"686",2017-11-28,18.40225
"687",2017-11-28,18.44975
"688",2017-11-28,18.49725
"689",2017-11-28,18.18825
"690",2017-11-28,18.2595
"691",2017-11-28,18.59225
"692",2017-11-28,18.97275
"693",2017-11-28,19.68625
"694",2017-11-28,19.9245
"695",2017-11-28,20.2575
"696",2017-11-28,20.377
"697",2017-11-28,20.78175
"698",2017-11-28,20.92475
"699",2017-11-28,20.42475
"700",2017-11-28,20.25775
"701",2017-11-28,20.472
"702",2017-11-28,20.97275
"703",2017-11-28,21.16375
"704",2017-11-28,21.259
"705",2017-11-28,21.402
"706",2017-11-28,21.52175
"707",2017-11-28,21.904
"708",2017-11-28,22.024
"709",2017-11-28,22.4075
"710",2017-11-28,22.19
"711",2017-11-28,21.83125
"712",2017-11-28,21.1165
"713",2017-11-28,19.164
"714",2017-11-28,17.76
"715",2017-11-28,17.9265
"716",2017-11-28,17.8315
"717",2017-11-28,17.71225
"718",2017-11-28,17.498
"719",2017-11-28,16.92725
"720",2017-11-28,16.73675
"721",2017-11-29,16.832
"722",2017-11-29,17.49775
"723",2017-11-29,17.64075
"724",2017-11-29,17.7835
"725",2017-11-29,17.99775
"726",2017-11-29,19.02075
"727",2017-11-29,18.92525
"728",2017-11-29,18.8775
"729",2017-11-29,18.94875
"730",2017-11-29,18.83
"731",2017-11-29,18.73475
"732",2017-11-29,18.63975
"733",2017-11-29,18.616
"734",2017-11-29,18.54475
"735",2017-11-29,18.5685
"736",2017-11-29,18.59225
"737",2017-11-29,18.63975
"738",2017-11-29,18.735
"739",2017-11-29,18.9725
"740",2017-11-29,19.40075
"741",2017-11-29,19.28225
"742",2017-11-29,19.663
"743",2017-11-29,20.59175
"744",2017-11-29,20.49675
"745",2017-11-29,21.666
"746",2017-11-29,22.62425
"747",2017-11-29,22.48175
"748",2017-11-29,23.008
"749",2017-11-29,22.62175
"750",2017-11-29,22.167
"751",2017-11-29,22.19125
"752",2017-11-29,22.1205
"753",2017-11-29,22.121
"754",2017-11-29,22.097
"755",2017-11-29,22.12
"756",2017-11-29,21.9755
"757",2017-11-29,21.808
"758",2017-11-29,21.90375
"759",2017-11-29,21.73575
"760",2017-11-29,21.52125
"761",2017-11-29,21.688
"762",2017-11-29,21.736
