"","Measurement.Time","Value"
"451",2016-11-21,16.200375
"452",2016-11-21,16.331625
"453",2016-11-21,16.415125
"454",2016-11-21,16.641375
"455",2016-11-21,16.701
"456",2016-11-21,16.7845
"457",2016-11-21,16.831875
"458",2016-11-21,16.891375
"459",2016-11-21,16.903375
"460",2016-11-21,16.843875
"461",2016-11-21,16.879625
"462",2016-11-21,16.772375
"463",2016-11-21,16.51025
"464",2016-11-21,16.66525
"465",2016-11-21,17.15325
"466",2016-11-21,17.4745
"467",2016-11-21,17.8075
"468",2016-11-21,17.855
"469",2016-11-21,18.413875
"470",2016-11-21,18.604125
"471",2016-11-21,18.9015
"472",2016-11-21,18.854
"473",2016-11-21,19.246625
"474",2016-11-21,19.008375
"475",2016-11-21,18.925125
"476",2016-11-21,18.794375
"477",2016-11-21,18.48525
"478",2016-11-21,18.188125
"479",2016-11-21,17.962125
"480",2016-11-22,17.77175
"481",2016-11-22,17.534125
"482",2016-11-22,17.427
"483",2016-11-22,17.68875
"484",2016-11-22,17.99775
"485",2016-11-22,18.247375
"486",2016-11-22,18.48525
"487",2016-11-22,18.55675
"488",2016-11-22,18.30675
"489",2016-11-22,18.080875
"490",2016-11-22,17.831125
"491",2016-11-22,17.629
"492",2016-11-22,17.331875
"493",2016-11-22,17.16525
"494",2016-11-22,16.927125
"495",2016-11-22,16.97475
"496",2016-11-22,16.712875
"497",2016-11-22,16.72475
"498",2016-11-22,16.85575
"499",2016-11-22,16.796
"500",2016-11-22,16.772125
"501",2016-11-22,16.903375
"502",2016-11-22,16.891625
"503",2016-11-22,16.879625
"504",2016-11-22,16.844
"505",2016-11-22,16.808
"506",2016-11-22,16.79625
"507",2016-11-22,16.7605
"508",2016-11-22,16.843875
"509",2016-11-22,16.84375
"510",2016-11-22,16.796375
"511",2016-11-22,16.712875
"512",2016-11-22,16.045375
"513",2016-11-22,15.53
"514",2016-11-22,15.770875
"515",2016-11-22,16.116625
"516",2016-11-22,16.48625
"517",2016-11-22,16.89125
"518",2016-11-22,16.938625
"519",2016-11-22,17.022375
"520",2016-11-22,16.903125
"521",2016-11-22,16.9985
"522",2016-11-22,17.117625
"523",2016-11-22,17.248375
"524",2016-11-22,16.97475
"525",2016-11-22,17.153375
"526",2016-11-22,17.308
"527",2016-11-22,17.189
"528",2016-11-23,17.1295
"529",2016-11-23,17.093625
"530",2016-11-23,17.03425
"531",2016-11-23,16.962875
"532",2016-11-23,16.8795
"533",2016-11-23,16.7725
"534",2016-11-23,16.61775
"535",2016-11-23,16.451125
"536",2016-11-23,16.23675
"537",2016-11-23,16.021875
"538",2016-11-23,15.759375
"539",2016-11-23,15.699875
"540",2016-11-23,15.723625
"541",2016-11-23,15.485
"542",2016-11-23,15.401375
"543",2016-11-23,15.197125
"544",2016-11-23,14.802875
"545",2016-11-23,14.93425
"546",2016-11-23,15.162125
"547",2016-11-23,15.389625
"548",2016-11-23,15.473
"549",2016-11-23,15.628375
"550",2016-11-23,15.98625
"551",2016-11-23,15.9385
"552",2016-11-23,15.91475
"553",2016-11-23,15.902875
"554",2016-11-23,15.90275
"555",2016-11-23,16.045875
"556",2016-11-23,16.081625
"557",2016-11-23,15.9625
"558",2016-11-23,15.44875
"559",2016-11-23,15.281625
"560",2016-11-23,14.995125
"561",2016-11-23,14.80275
"562",2016-11-23,14.718
"563",2016-11-23,14.682
"564",2016-11-23,14.83825
"565",2016-11-23,15.054375
"566",2016-11-23,15.377125
"567",2016-11-23,15.7
"568",2016-11-23,15.914375
"569",2016-11-23,16.1175
"570",2016-11-23,16.284375
"571",2016-11-23,16.343875
"572",2016-11-23,16.308
"573",2016-11-23,16.391375
"574",2016-11-23,16.451
"575",2016-11-23,16.486625
"576",2016-11-24,16.462875
"577",2016-11-24,16.3795
"578",2016-11-24,16.367625
"579",2016-11-24,16.319875
"580",2016-11-24,16.248375
"581",2016-11-24,16.21275
"582",2016-11-24,16.129375
"583",2016-11-24,16.165375
"584",2016-11-24,16.2485
"585",2016-11-24,16.272375
"586",2016-11-24,16.212625
"587",2016-11-24,16.11725
"588",2016-11-24,16.022125
"589",2016-11-24,15.91475
"590",2016-11-24,15.89075
"591",2016-11-24,15.855125
"592",2016-11-24,15.7
"593",2016-11-24,15.7
"594",2016-11-24,15.700125
"595",2016-11-24,15.616625
"596",2016-11-24,15.592625
"597",2016-11-24,15.592625
"598",2016-11-24,15.70025
"599",2016-11-24,15.66425
"600",2016-11-24,15.64025
"601",2016-11-24,15.616625
"602",2016-11-24,15.771875
"603",2016-11-24,15.85525
"604",2016-11-24,15.891
"605",2016-11-24,15.91475
"606",2016-11-24,16.06975
"607",2016-11-24,16.308125
"608",2016-11-24,16.5465
"609",2016-11-24,16.66525
"610",2016-11-24,17.0105
"611",2016-11-24,17.4745
"612",2016-11-24,17.712375
"613",2016-11-24,18.22375
"614",2016-11-24,18.604125
"615",2016-11-24,19.15125
"616",2016-11-24,19.73475
"617",2016-11-24,20.1275
"618",2016-11-24,20.0565
"619",2016-11-24,20.2595
"620",2016-11-24,20.390875
"621",2016-11-24,20.69025
"622",2016-11-24,20.7735
"623",2016-11-24,20.60575
"624",2016-11-25,20.306875
"625",2016-11-25,19.568
"626",2016-11-25,18.961125
"627",2016-11-25,18.485375
"628",2016-11-25,18.176125
"629",2016-11-25,17.89075
"630",2016-11-25,17.593375
"631",2016-11-25,17.3555
"632",2016-11-25,17.2245
"633",2016-11-25,17.2485
"634",2016-11-25,17.771875
"635",2016-11-25,18.283
"636",2016-11-25,18.47325
"637",2016-11-25,18.604125
"638",2016-11-25,18.6875
"639",2016-11-25,18.556625
"640",2016-11-25,18.25925
"641",2016-11-25,18.06925
"642",2016-11-25,17.914375
