"","Measurement.Time","Value","Loc"
"24506",2017-12-14,20.4715,"PW"
"24507",2017-12-14,20.42425,"PW"
"24508",2017-12-14,20.2575,"PW"
"24509",2017-12-14,20.32875,"PW"
"24510",2017-12-14,20.06725,"PW"
"24511",2017-12-14,19.66275,"PW"
"24512",2017-12-14,19.66275,"PW"
"24513",2017-12-15,19.163,"PW"
"24514",2017-12-15,19.187,"PW"
"24515",2017-12-15,18.99675,"PW"
"24516",2017-12-15,18.85375,"PW"
"24517",2017-12-15,18.71075,"PW"
"24518",2017-12-15,19.06825,"PW"
"24519",2017-12-15,19.35325,"PW"
"24520",2017-12-15,19.4245,"PW"
"24521",2017-12-15,19.496,"PW"
"24522",2017-12-15,19.615,"PW"
"24523",2017-12-15,19.5675,"PW"
"24524",2017-12-15,19.63875,"PW"
"24525",2017-12-15,19.686,"PW"
"24526",2017-12-15,19.6625,"PW"
"24527",2017-12-15,19.68625,"PW"
"24528",2017-12-15,19.80525,"PW"
"24529",2017-12-15,19.80525,"PW"
"24530",2017-12-15,19.75775,"PW"
"24531",2017-12-15,19.71,"PW"
"24532",2017-12-15,19.377,"PW"
"24533",2017-12-15,19.61475,"PW"
"24534",2017-12-15,19.7575,"PW"
"24535",2017-12-15,19.59125,"PW"
"24536",2017-12-15,19.30575,"PW"
"24537",2017-12-15,19.06775,"PW"
"24538",2017-12-15,19.75775,"PW"
"24539",2017-12-15,20.567,"PW"
"24540",2017-12-15,21.0915,"PW"
"24541",2017-12-15,21.78375,"PW"
"24542",2017-12-15,22.57325,"PW"
"24543",2017-12-15,23.10125,"PW"
"24544",2017-12-15,22.719,"PW"
"24545",2017-12-15,22.59975,"PW"
"24546",2017-12-15,22.431,"PW"
"24547",2017-12-15,21.88,"PW"
"24548",2017-12-15,21.59275,"PW"
"24549",2017-12-15,21.40175,"PW"
"24550",2017-12-15,20.94825,"PW"
"24551",2017-12-15,20.66225,"PW"
"24552",2017-12-15,20.567,"PW"
"24553",2017-12-15,20.472,"PW"
"24554",2017-12-15,20.2815,"PW"
"24555",2017-12-15,20.21,"PW"
"24556",2017-12-15,20.20975,"PW"
"24557",2017-12-15,20.16225,"PW"
"24558",2017-12-15,20.115,"PW"
"24559",2017-12-15,20.5435,"PW"
"24560",2017-12-15,20.234,"PW"
"24561",2017-12-16,20.30525,"PW"
"24562",2017-12-16,20.2105,"PW"
"24563",2017-12-16,20.09175,"PW"
"24564",2017-12-16,19.877,"PW"
"24565",2017-12-16,19.66275,"PW"
"24566",2017-12-16,19.615,"PW"
"24567",2017-12-16,19.59125,"PW"
"24568",2017-12-16,19.54375,"PW"
"24569",2017-12-16,19.4245,"PW"
"24570",2017-12-16,19.258,"PW"
"24571",2017-12-16,19.23425,"PW"
"24572",2017-12-16,19.25825,"PW"
"24573",2017-12-16,19.52,"PW"
"24574",2017-12-16,19.63875,"PW"
"24575",2017-12-16,19.61475,"PW"
"24576",2017-12-16,19.71,"PW"
"24577",2017-12-16,19.734,"PW"
"24578",2017-12-16,19.75775,"PW"
"24579",2017-12-16,19.92425,"PW"
"24580",2017-12-16,19.97175,"PW"
"24581",2017-12-16,19.85275,"PW"
"24582",2017-12-16,20.01925,"PW"
"24583",2017-12-16,20.04325,"PW"
"24584",2017-12-16,19.7575,"PW"
"24585",2017-12-16,19.92425,"PW"
"24586",2017-12-16,20.091,"PW"
"24587",2017-12-16,20.18625,"PW"
"24588",2017-12-16,20.067,"PW"
"24589",2017-12-16,20.281,"PW"
"24590",2017-12-16,20.4005,"PW"
"24591",2017-12-16,20.6385,"PW"
"24592",2017-12-16,20.591,"PW"
"24593",2017-12-16,21.02,"PW"
"24594",2017-12-16,21.04425,"PW"
"24595",2017-12-16,21.1875,"PW"
"24596",2017-12-16,21.1875,"PW"
"24597",2017-12-16,20.82925,"PW"
"24598",2017-12-16,20.66225,"PW"
"24599",2017-12-16,20.47175,"PW"
"24600",2017-12-16,20.35275,"PW"
"24601",2017-12-16,20.2335,"PW"
"24602",2017-12-16,20.16225,"PW"
"24603",2017-12-16,20.04325,"PW"
"24604",2017-12-16,20.0195,"PW"
"24605",2017-12-16,19.92425,"PW"
"24606",2017-12-16,19.85275,"PW"
"24607",2017-12-16,19.781,"PW"
"24608",2017-12-16,19.66225,"PW"
"24609",2017-12-17,19.40075,"PW"
"24610",2017-12-17,19.4245,"PW"
"24611",2017-12-17,19.51975,"PW"
"24612",2017-12-17,19.42475,"PW"
"24613",2017-12-17,19.306,"PW"
"24614",2017-12-17,19.163,"PW"
"24615",2017-12-17,18.949,"PW"
"24616",2017-12-17,19.068,"PW"
"24617",2017-12-17,19.068,"PW"
"24618",2017-12-17,19.044,"PW"
"24619",2017-12-17,19.139,"PW"
"24620",2017-12-17,19.0915,"PW"
"24621",2017-12-17,19.2815,"PW"
"24622",2017-12-17,19.49575,"PW"
"24623",2017-12-17,19.61475,"PW"
"24624",2017-12-17,19.6385,"PW"
"24625",2017-12-17,19.734,"PW"
"24626",2017-12-17,19.853,"PW"
"24627",2017-12-17,20.06675,"PW"
"24628",2017-12-17,20.25725,"PW"
"24629",2017-12-17,20.37675,"PW"
"24630",2017-12-17,20.40025,"PW"
"24631",2017-12-17,20.5195,"PW"
"24632",2017-12-17,20.73375,"PW"
"24633",2017-12-17,20.8055,"PW"
"24634",2017-12-17,21.02,"PW"
"24635",2017-12-17,21.25875,"PW"
"24636",2017-12-17,21.569,"PW"
"24637",2017-12-17,21.808,"PW"
"24638",2017-12-17,22.238,"PW"
"24639",2017-12-17,22.69275,"PW"
"24640",2017-12-17,22.81325,"PW"
"24641",2017-12-17,23.0795,"PW"
"24642",2017-12-17,23.2245,"PW"
"24643",2017-12-17,22.95975,"PW"
"24644",2017-12-17,22.47875,"PW"
"24645",2017-12-17,22.33425,"PW"
"24646",2017-12-17,21.99925,"PW"
"24647",2017-12-17,21.4975,"PW"
"24648",2017-12-17,21.3305,"PW"
"24649",2017-12-17,21.09175,"PW"
"24650",2017-12-17,20.9485,"PW"
"24651",2017-12-17,21.06775,"PW"
"24652",2017-12-17,20.972,"PW"
"24653",2017-12-17,20.853,"PW"
"24654",2017-12-17,20.71,"PW"
"24655",2017-12-17,20.6625,"PW"
"24656",2017-12-17,20.54325,"PW"
"24657",2017-12-18,20.47175,"PW"
"24658",2017-12-18,20.25725,"PW"
"24659",2017-12-18,20.21,"PW"
"24660",2017-12-18,19.972,"PW"
"24661",2017-12-18,19.972,"PW"
"24662",2017-12-18,19.829,"PW"
"24663",2017-12-18,19.5435,"PW"
"24664",2017-12-18,19.85275,"PW"
"24665",2017-12-18,19.7815,"PW"
"24666",2017-12-18,19.80525,"PW"
"24667",2017-12-18,20.04325,"PW"
"24668",2017-12-18,19.94825,"PW"
"24669",2017-12-18,19.94825,"PW"
"24670",2017-12-18,19.972,"PW"
"24671",2017-12-18,20.18625,"PW"
"24672",2017-12-18,20.21,"PW"
"24673",2017-12-18,20.30525,"PW"
"24674",2017-12-18,20.3765,"PW"
"24675",2017-12-18,20.44775,"PW"
"24676",2017-12-18,20.51925,"PW"
"24677",2017-12-18,20.686,"PW"
"24678",2017-12-18,20.87675,"PW"
"24679",2017-12-18,21.139,"PW"
"24680",2017-12-18,21.378,"PW"
"24681",2017-12-18,21.64025,"PW"
"24682",2017-12-18,21.71175,"PW"
"24683",2017-12-18,22.142,"PW"
"24684",2017-12-18,22.573,"PW"
"24685",2017-12-18,22.86025,"PW"
"24686",2017-12-18,23.02825,"PW"
"24687",2017-12-18,23.0525,"PW"
"24688",2017-12-18,23.1735,"PW"
"24689",2017-12-18,23.342,"PW"
"24690",2017-12-18,23.7275,"PW"
"24691",2017-12-18,23.607,"PW"
"24692",2017-12-18,23.46175,"PW"
"24693",2017-12-18,23.19725,"PW"
"24694",2017-12-18,22.933,"PW"
"24695",2017-12-18,22.74075,"PW"
"24696",2017-12-18,22.66925,"PW"
"24697",2017-12-18,22.52575,"PW"
"24698",2017-12-18,22.095,"PW"
"24699",2017-12-18,21.92725,"PW"
"24700",2017-12-18,21.8795,"PW"
"24701",2017-12-18,21.545,"PW"
"24702",2017-12-18,21.28225,"PW"
"24703",2017-12-18,21.23425,"PW"
"24704",2017-12-18,21.139,"PW"
"24705",2017-12-19,21.0915,"PW"
"24706",2017-12-19,21.04375,"PW"
"24707",2017-12-19,21.02,"PW"
"24708",2017-12-19,20.972,"PW"
"24709",2017-12-19,20.9245,"PW"
"24710",2017-12-19,20.87675,"PW"
"24711",2017-12-19,20.87675,"PW"
"24712",2017-12-19,20.877,"PW"
"24713",2017-12-19,20.82925,"PW"
"24714",2017-12-19,20.80525,"PW"
"24715",2017-12-19,20.7575,"PW"
"24716",2017-12-19,20.73375,"PW"
"24717",2017-12-19,20.71025,"PW"
"24718",2017-12-19,20.78175,"PW"
"24719",2017-12-19,20.82925,"PW"
"24720",2017-12-19,20.90075,"PW"
"24721",2017-12-19,20.972,"PW"
"24722",2017-12-19,20.996,"PW"
"24723",2017-12-19,21.04375,"PW"
"24724",2017-12-19,21.0915,"PW"
"24725",2017-12-19,21.163,"PW"
"24726",2017-12-19,21.163,"PW"
"24727",2017-12-19,21.2105,"PW"
"24728",2017-12-19,21.33,"PW"
"24729",2017-12-19,21.33,"PW"
"24730",2017-12-19,21.18675,"PW"
"24731",2017-12-19,21.163,"PW"
"24732",2017-12-19,21.3775,"PW"
"24733",2017-12-19,21.52125,"PW"
"24734",2017-12-19,21.5925,"PW"
"24735",2017-12-19,21.95075,"PW"
"24736",2017-12-19,22.52475,"PW"
"24737",2017-12-19,23.00425,"PW"
"24738",2017-12-19,23.3885,"PW"
"24739",2017-12-19,23.70225,"PW"
"24740",2017-12-19,23.945,"PW"
"24741",2017-12-19,24.0155,"PW"
"24742",2017-12-19,23.39075,"PW"
"24743",2017-12-19,23.22175,"PW"
"24744",2017-12-19,23.36525,"PW"
"24745",2017-12-19,23.14925,"PW"
"24746",2017-12-19,22.7415,"PW"
"24747",2017-12-19,22.74175,"PW"
"24748",2017-12-19,22.478,"PW"
"24749",2017-12-19,22.142,"PW"
"24750",2017-12-19,21.83125,"PW"
"24751",2017-12-19,21.712,"PW"
"24752",2017-12-19,21.68825,"PW"
"24753",2017-12-20,21.54475,"PW"
"24754",2017-12-20,21.306,"PW"
"24755",2017-12-20,21.06775,"PW"
"24756",2017-12-20,20.87675,"PW"
"24757",2017-12-20,20.92475,"PW"
"24758",2017-12-20,20.6385,"PW"
"24759",2017-12-20,20.6385,"PW"
"24760",2017-12-20,20.4955,"PW"
"24761",2017-12-20,20.35275,"PW"
"24762",2017-12-20,20.13825,"PW"
"24763",2017-12-20,19.92425,"PW"
"24764",2017-12-20,19.734,"PW"
"24765",2017-12-20,19.99575,"PW"
"24766",2017-12-20,19.924,"PW"
"24767",2017-12-20,19.97175,"PW"
"24768",2017-12-20,20.1385,"PW"
"24769",2017-12-20,20.30525,"PW"
"24770",2017-12-20,20.2815,"PW"
"24771",2017-12-20,20.44775,"PW"
"24772",2017-12-20,20.4715,"PW"
"24773",2017-12-20,20.5435,"PW"
"24774",2017-12-20,20.54325,"PW"
"24775",2017-12-20,20.47175,"PW"
"24776",2017-12-20,20.54325,"PW"
"24777",2017-12-20,20.44825,"PW"
"24778",2017-12-20,20.28125,"PW"
"24779",2017-12-20,20.23375,"PW"
"24780",2017-12-20,20.32925,"PW"
"24781",2017-12-20,20.496,"PW"
"24782",2017-12-20,20.66275,"PW"
"24783",2017-12-20,20.758,"PW"
"24784",2017-12-20,20.7815,"PW"
"24785",2017-12-20,20.75775,"PW"
"24786",2017-12-20,20.82925,"PW"
"24787",2017-12-20,20.877,"PW"
"24788",2017-12-20,20.758,"PW"
"24789",2017-12-20,20.567,"PW"
"24790",2017-12-20,20.234,"PW"
"24791",2017-12-20,19.972,"PW"
"24792",2017-12-20,19.71025,"PW"
"24793",2017-12-20,19.8765,"PW"
"24794",2017-12-20,19.853,"PW"
"24795",2017-12-20,19.758,"PW"
"24796",2017-12-20,19.853,"PW"
"24797",2017-12-20,19.734,"PW"
"24798",2017-12-20,19.615,"PW"
"24799",2017-12-20,19.615,"PW"
"24800",2017-12-20,19.5675,"PW"
"24801",2017-12-21,19.49625,"PW"
"24802",2017-12-21,19.44875,"PW"
"24803",2017-12-21,19.40075,"PW"
"24804",2017-12-21,19.401,"PW"
"24805",2017-12-21,19.28175,"PW"
"24806",2017-12-21,19.139,"PW"
"24807",2017-12-21,19.06775,"PW"
"24808",2017-12-21,18.6635,"PW"
"24809",2017-12-21,18.2345,"PW"
"24810",2017-12-21,17.85375,"PW"
"24811",2017-12-21,17.75725,"PW"
"24812",2017-12-21,18.068,"PW"
"24813",2017-12-21,18.06875,"PW"
"24814",2017-12-21,18.14025,"PW"
"24815",2017-12-21,18.18775,"PW"
"24816",2017-12-21,18.735,"PW"
"24817",2017-12-21,18.6875,"PW"
"24818",2017-12-21,18.7585,"PW"
"24819",2017-12-21,18.90125,"PW"
"24820",2017-12-21,19.163,"PW"
"24821",2017-12-21,19.3295,"PW"
"24822",2017-12-21,19.4245,"PW"
"24823",2017-12-21,19.496,"PW"
"24824",2017-12-21,19.23425,"PW"
"24825",2017-12-21,18.83,"PW"
"24826",2017-12-21,18.925,"PW"
"24827",2017-12-21,18.9965,"PW"
"24828",2017-12-21,19.139,"PW"
"24829",2017-12-21,19.35325,"PW"
"24830",2017-12-21,19.5195,"PW"
"24831",2017-12-21,19.73375,"PW"
"24832",2017-12-21,19.9005,"PW"
"24833",2017-12-21,19.6625,"PW"
"24834",2017-12-21,19.63875,"PW"
"24835",2017-12-21,19.61475,"PW"
"24836",2017-12-21,19.37675,"PW"
"24837",2017-12-21,19.13925,"PW"
"24838",2017-12-21,18.94925,"PW"
"24839",2017-12-21,18.687,"PW"
"24840",2017-12-21,18.5685,"PW"
"24841",2017-12-21,18.40225,"PW"
"24842",2017-12-21,18.42575,"PW"
"24843",2017-12-21,18.4735,"PW"
"24844",2017-12-21,18.6875,"PW"
"24845",2017-12-21,18.78225,"PW"
"24846",2017-12-21,18.7825,"PW"
"24847",2017-12-21,18.75875,"PW"
"24848",2017-12-21,18.7825,"PW"
"24849",2017-12-22,18.83,"PW"
"24850",2017-12-22,18.78225,"PW"
"24851",2017-12-22,18.7585,"PW"
"24852",2017-12-22,18.78225,"PW"
"24853",2017-12-22,18.73475,"PW"
"24854",2017-12-22,18.73475,"PW"
"24855",2017-12-22,18.59225,"PW"
"24856",2017-12-22,18.616,"PW"
"24857",2017-12-22,18.497,"PW"
"24858",2017-12-22,18.33075,"PW"
"24859",2017-12-22,18.18825,"PW"
"24860",2017-12-22,18.2355,"PW"
"24861",2017-12-22,18.1165,"PW"
"24862",2017-12-22,17.75925,"PW"
"24863",2017-12-22,18.14025,"PW"
"24864",2017-12-22,18.40175,"PW"
"24865",2017-12-22,18.4735,"PW"
"24866",2017-12-22,18.616,"PW"
"24867",2017-12-22,18.68725,"PW"
"24868",2017-12-22,18.711,"PW"
"24869",2017-12-22,18.8775,"PW"
"24870",2017-12-22,18.94875,"PW"
"24871",2017-12-22,19.1155,"PW"
"24872",2017-12-22,19.139,"PW"
"24873",2017-12-22,19.496,"PW"
"24874",2017-12-22,19.85275,"PW"
"24875",2017-12-22,20.091,"PW"
"24876",2017-12-22,20.11475,"PW"
"24877",2017-12-22,20.44875,"PW"
"24878",2017-12-22,20.687,"PW"
"24879",2017-12-22,21.28475,"PW"
"24880",2017-12-22,21.16325,"PW"
"24881",2017-12-22,21.35425,"PW"
"24882",2017-12-22,21.47375,"PW"
"24883",2017-12-22,21.2585,"PW"
"24884",2017-12-22,21.25875,"PW"
"24885",2017-12-22,21.402,"PW"
"24886",2017-12-22,21.402,"PW"
"24887",2017-12-22,21.25875,"PW"
"24888",2017-12-22,21.235,"PW"
"24889",2017-12-22,20.99625,"PW"
"24890",2017-12-22,20.234,"PW"
"24891",2017-12-22,20.353,"PW"
"24892",2017-12-22,20.23375,"PW"
"24893",2017-12-22,20.25725,"PW"
"24894",2017-12-22,20.0435,"PW"
"24895",2017-12-22,19.80525,"PW"
"24896",2017-12-22,19.63875,"PW"
"24897",2017-12-23,19.52,"PW"
"24898",2017-12-23,19.44825,"PW"
"24899",2017-12-23,19.4245,"PW"
"24900",2017-12-23,19.377,"PW"
"24901",2017-12-23,19.3055,"PW"
"24902",2017-12-23,19.23425,"PW"
"24903",2017-12-23,19.163,"PW"
"24904",2017-12-23,19.09175,"PW"
"24905",2017-12-23,19.04425,"PW"
"24906",2017-12-23,18.87725,"PW"
"24907",2017-12-23,18.80625,"PW"
"24908",2017-12-23,18.59225,"PW"
"24909",2017-12-23,18.61625,"PW"
"24910",2017-12-23,18.497,"PW"
"24911",2017-12-23,18.56825,"PW"
"24912",2017-12-23,18.7825,"PW"
"24913",2017-12-23,18.9015,"PW"
"24914",2017-12-23,18.85375,"PW"
"24915",2017-12-23,18.8535,"PW"
"24916",2017-12-23,18.85375,"PW"
"24917",2017-12-23,19.068,"PW"
"24918",2017-12-23,19.09175,"PW"
"24919",2017-12-23,19.13925,"PW"
"24920",2017-12-23,19.3295,"PW"
"24921",2017-12-23,19.40075,"PW"
"24922",2017-12-23,19.40075,"PW"
"24923",2017-12-23,19.44825,"PW"
"24924",2017-12-23,19.40075,"PW"
"24925",2017-12-23,19.3055,"PW"
"24926",2017-12-23,19.47225,"PW"
"24927",2017-12-23,19.734,"PW"
"24928",2017-12-23,19.92425,"PW"
"24929",2017-12-23,20.0435,"PW"
"24930",2017-12-23,20.091,"PW"
"24931",2017-12-23,20.16225,"PW"
"24932",2017-12-23,20.329,"PW"
"24933",2017-12-23,20.30525,"PW"
"24934",2017-12-23,20.49575,"PW"
"24935",2017-12-23,20.3765,"PW"
"24936",2017-12-23,20.2575,"PW"
"24937",2017-12-23,20.043,"PW"
"24938",2017-12-23,19.6625,"PW"
"24939",2017-12-23,19.3295,"PW"
"24940",2017-12-23,19.3295,"PW"
"24941",2017-12-23,19.32925,"PW"
"24942",2017-12-23,19.40075,"PW"
"24943",2017-12-23,19.32925,"PW"
"24944",2017-12-23,19.18675,"PW"
"24945",2017-12-24,19.258,"PW"
"24946",2017-12-24,19.23425,"PW"
"24947",2017-12-24,19.258,"PW"
"24948",2017-12-24,19.28175,"PW"
"24949",2017-12-24,19.25825,"PW"
"24950",2017-12-24,19.163,"PW"
"24951",2017-12-24,19.09175,"PW"
"24952",2017-12-24,18.973,"PW"
"24953",2017-12-24,18.75875,"PW"
"24954",2017-12-24,18.73475,"PW"
"24955",2017-12-24,18.616,"PW"
"24956",2017-12-24,18.164,"PW"
"24957",2017-12-24,17.736,"PW"
"24958",2017-12-24,17.759,"PW"
"24959",2017-12-24,17.80675,"PW"
"24960",2017-12-24,17.71125,"PW"
"24961",2017-12-24,17.7595,"PW"
"24962",2017-12-24,17.94975,"PW"
"24963",2017-12-24,18.21175,"PW"
"24964",2017-12-24,18.1165,"PW"
"24965",2017-12-24,18.188,"PW"
"24966",2017-12-24,18.497,"PW"
"24967",2017-12-24,18.78225,"PW"
"24968",2017-12-24,18.9725,"PW"
"24969",2017-12-24,19.163,"PW"
"24970",2017-12-24,19.25825,"PW"
"24971",2017-12-24,19.306,"PW"
"24972",2017-12-24,19.377,"PW"
"24973",2017-12-24,19.18675,"PW"
"24974",2017-12-24,19.4245,"PW"
"24975",2017-12-24,19.49575,"PW"
"24976",2017-12-24,19.5435,"PW"
"24977",2017-12-24,19.42475,"PW"
"24978",2017-12-24,19.44825,"PW"
"24979",2017-12-24,19.4245,"PW"
"24980",2017-12-24,19.30575,"PW"
"24981",2017-12-24,19.377,"PW"
"24982",2017-12-24,19.13925,"PW"
"24983",2017-12-24,18.94925,"PW"
"24984",2017-12-24,18.878,"PW"
"24985",2017-12-24,18.78225,"PW"
"24986",2017-12-24,18.63975,"PW"
"24987",2017-12-24,18.44975,"PW"
"24988",2017-12-24,18.3545,"PW"
"24989",2017-12-24,18.25925,"PW"
"24990",2017-12-24,18.16425,"PW"
"24991",2017-12-24,18.3065,"PW"
"24992",2017-12-24,18.40175,"PW"
"24993",2017-12-25,18.40175,"PW"
"24994",2017-12-25,18.4495,"PW"
"24995",2017-12-25,18.497,"PW"
"24996",2017-12-25,18.61575,"PW"
"24997",2017-12-25,18.56825,"PW"
"24998",2017-12-25,18.59225,"PW"
"24999",2017-12-25,18.54475,"PW"
"25000",2017-12-25,18.4495,"PW"
"25001",2017-12-25,18.42575,"PW"
"25002",2017-12-25,18.18825,"PW"
"25003",2017-12-25,18.11675,"PW"
"25004",2017-12-25,17.5925,"PW"
"25005",2017-12-25,17.49775,"PW"
"25006",2017-12-25,17.1155,"PW"
"25007",2017-12-25,16.92575,"PW"
"25008",2017-12-25,16.687,"PW"
"25009",2017-12-25,16.5675,"PW"
"25010",2017-12-25,16.8535,"PW"
"25011",2017-12-25,17.593,"PW"
"25012",2017-12-25,17.52175,"PW"
"25013",2017-12-25,17.97375,"PW"
"25014",2017-12-25,18.402,"PW"
"25015",2017-12-25,18.5685,"PW"
"25016",2017-12-25,18.8775,"PW"
"25017",2017-12-25,18.925,"PW"
"25018",2017-12-25,19.1865,"PW"
"25019",2017-12-25,19.1865,"PW"
"25020",2017-12-25,19.139,"PW"
"25021",2017-12-25,19.139,"PW"
"25022",2017-12-25,19.139,"PW"
"25023",2017-12-25,19.28175,"PW"
"25024",2017-12-25,19.4245,"PW"
"25025",2017-12-25,19.47225,"PW"
"25026",2017-12-25,19.591,"PW"
"25027",2017-12-25,19.6625,"PW"
"25028",2017-12-25,19.5435,"PW"
"25029",2017-12-25,19.51975,"PW"
"25030",2017-12-25,19.68625,"PW"
"25031",2017-12-25,19.591,"PW"
"25032",2017-12-25,19.42475,"PW"
"25033",2017-12-25,19.377,"PW"
"25034",2017-12-25,19.139,"PW"
"25035",2017-12-25,18.9965,"PW"
"25036",2017-12-25,18.78225,"PW"
"25037",2017-12-25,18.616,"PW"
"25038",2017-12-25,18.4735,"PW"
"25039",2017-12-25,18.54475,"PW"
"25040",2017-12-25,18.5445,"PW"
"25041",2017-12-26,18.4735,"PW"
"25042",2017-12-26,18.54475,"PW"
"25043",2017-12-26,18.49725,"PW"
"25044",2017-12-26,18.54475,"PW"
"25045",2017-12-26,18.4735,"PW"
"25046",2017-12-26,18.426,"PW"
"25047",2017-12-26,18.402,"PW"
"25048",2017-12-26,18.402,"PW"
"25049",2017-12-26,18.426,"PW"
"25050",2017-12-26,18.426,"PW"
"25051",2017-12-26,18.3785,"PW"
"25052",2017-12-26,18.33075,"PW"
"25053",2017-12-26,18.212,"PW"
"25054",2017-12-26,18.093,"PW"
"25055",2017-12-26,18.09275,"PW"
"25056",2017-12-26,18.1165,"PW"
"25057",2017-12-26,18.069,"PW"
"25058",2017-12-26,18.3545,"PW"
"25059",2017-12-26,18.5685,"PW"
"25060",2017-12-26,18.73475,"PW"
"25061",2017-12-26,19.044,"PW"
"25062",2017-12-26,19.6625,"PW"
"25063",2017-12-26,19.75775,"PW"
"25064",2017-12-26,19.7815,"PW"
"25065",2017-12-26,19.829,"PW"
"25066",2017-12-26,19.829,"PW"
"25067",2017-12-26,19.686,"PW"
"25068",2017-12-26,19.7815,"PW"
"25069",2017-12-26,19.78125,"PW"
"25070",2017-12-26,19.853,"PW"
"25071",2017-12-26,19.92425,"PW"
"25072",2017-12-26,20.2575,"PW"
"25073",2017-12-26,20.63875,"PW"
"25074",2017-12-26,20.8055,"PW"
"25075",2017-12-26,21.02,"PW"
"25076",2017-12-26,21.30625,"PW"
"25077",2017-12-26,21.49725,"PW"
"25078",2017-12-26,21.617,"PW"
"25079",2017-12-26,21.8565,"PW"
"25080",2017-12-26,21.83225,"PW"
"25081",2017-12-26,21.64125,"PW"
"25082",2017-12-26,21.45,"PW"
"25083",2017-12-26,21.16325,"PW"
"25084",2017-12-26,20.8295,"PW"
"25085",2017-12-26,20.5195,"PW"
"25086",2017-12-26,20.35275,"PW"
"25087",2017-12-26,20.234,"PW"
"25088",2017-12-26,20.82925,"PW"
"25089",2017-12-27,20.9015,"PW"
"25090",2017-12-27,20.80625,"PW"
"25091",2017-12-27,20.806,"PW"
"25092",2017-12-27,20.7585,"PW"
"25093",2017-12-27,20.52025,"PW"
"25094",2017-12-27,20.37725,"PW"
"25095",2017-12-27,19.80525,"PW"
"25096",2017-12-27,19.68625,"PW"
"25097",2017-12-27,19.567,"PW"
"25098",2017-12-27,19.5195,"PW"
"25099",2017-12-27,19.472,"PW"
"25100",2017-12-27,19.44825,"PW"
"25101",2017-12-27,19.3295,"PW"
"25102",2017-12-27,19.35325,"PW"
"25103",2017-12-27,19.3295,"PW"
"25104",2017-12-27,19.3295,"PW"
"25105",2017-12-27,19.3295,"PW"
"25106",2017-12-27,19.47225,"PW"
"25107",2017-12-27,19.401,"PW"
"25108",2017-12-27,19.71025,"PW"
"25109",2017-12-27,20.0195,"PW"
"25110",2017-12-27,20.40025,"PW"
"25111",2017-12-27,20.90075,"PW"
"25112",2017-12-27,21.32975,"PW"
"25113",2017-12-27,21.42575,"PW"
"25114",2017-12-27,21.30675,"PW"
"25115",2017-12-27,21.37875,"PW"
"25116",2017-12-27,21.498,"PW"
"25117",2017-12-27,21.7375,"PW"
"25118",2017-12-27,21.737,"PW"
"25119",2017-12-27,21.546,"PW"
"25120",2017-12-27,21.68975,"PW"
"25121",2017-12-27,21.904,"PW"
"25122",2017-12-27,22.11925,"PW"
"25123",2017-12-27,22.3815,"PW"
"25124",2017-12-27,23.029,"PW"
"25125",2017-12-27,23.03,"PW"
"25126",2017-12-27,23.222,"PW"
"25127",2017-12-27,23.29375,"PW"
"25128",2017-12-27,23.5825,"PW"
"25129",2017-12-27,23.776,"PW"
"25130",2017-12-27,23.801,"PW"
"25131",2017-12-27,23.103,"PW"
"25132",2017-12-27,22.838,"PW"
"25133",2017-12-27,22.23875,"PW"
"25134",2017-12-27,21.92775,"PW"
"25135",2017-12-27,21.59275,"PW"
"25136",2017-12-27,21.49725,"PW"
"25137",2017-12-28,21.35425,"PW"
"25138",2017-12-28,21.37825,"PW"
"25139",2017-12-28,21.78425,"PW"
"25140",2017-12-28,21.85625,"PW"
"25141",2017-12-28,21.92775,"PW"
"25142",2017-12-28,22.2865,"PW"
"25143",2017-12-28,22.16675,"PW"
"25144",2017-12-28,21.4495,"PW"
"25145",2017-12-28,21.28225,"PW"
"25146",2017-12-28,21.04375,"PW"
"25147",2017-12-28,20.853,"PW"
"25148",2017-12-28,20.80525,"PW"
"25149",2017-12-28,20.7815,"PW"
"25150",2017-12-28,20.75775,"PW"
"25151",2017-12-28,20.68625,"PW"
"25152",2017-12-28,20.87675,"PW"
"25153",2017-12-28,21.0915,"PW"
"25154",2017-12-28,21.2105,"PW"
"25155",2017-12-28,21.40175,"PW"
"25156",2017-12-28,21.712,"PW"
"25157",2017-12-28,21.95075,"PW"
"25158",2017-12-28,22.477,"PW"
"25159",2017-12-28,22.93325,"PW"
"25160",2017-12-28,23.3425,"PW"
"25161",2017-12-28,23.681,"PW"
"25162",2017-12-28,23.8555,"PW"
"25163",2017-12-28,23.97325,"PW"
"25164",2017-12-28,23.46225,"PW"
"25165",2017-12-28,23.22125,"PW"
"25166",2017-12-28,22.8365,"PW"
"25167",2017-12-28,22.3095,"PW"
"25168",2017-12-28,22.3815,"PW"
"25169",2017-12-28,22.4295,"PW"
"25170",2017-12-28,22.45325,"PW"
"25171",2017-12-28,22.5255,"PW"
"25172",2017-12-28,22.33375,"PW"
"25173",2017-12-28,22.19,"PW"
"25174",2017-12-28,22.142,"PW"
"25175",2017-12-28,22.40575,"PW"
"25176",2017-12-28,22.4775,"PW"
"25177",2017-12-28,22.742,"PW"
"25178",2017-12-28,22.69325,"PW"
"25179",2017-12-28,22.83625,"PW"
